,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num
1946,,,,,,,,,,童鞋品质哪家强，抖Y找贝贝聪！！@DOU+小助手,"1,179",9,158,贝贝聪.童鞋优选,51.3w,80.8w,男 12.50%,https://www.iesdouyin.com/share/video/6848797470802201856/?region=CN&mid=6848797494646803213&u_code=0&titleType=title,87.50% 女,巴布豆男女运动鞋27--39码 7001,¥59.90,0.00%,"3,123","2,620",1.85%,16,16
1947,,,,,,,,,,接着奏乐，接着舞！这个音乐再加这个猫咪，真的太魔性了！#于和伟蹦迪 @DOU+小助手,199,4,20,贝贝聪.童鞋优选,51.3w,80.8w,男 16.67%,https://www.iesdouyin.com/share/video/6848904473214045440/?region=CN&mid=6848904500053986061&u_code=0&titleType=title,83.33% 女,巴布豆男女运动鞋27--39码 7001,¥59.90,0.00%,"3,123","2,620",1.85%,16,16
1948,,,,,,,,,,大家觉得这样踩气球会不会解压呢？ #解压 #童鞋 #气球 @DOU+小助手,113,3,5,贝贝聪.童鞋优选,51.3w,80.8w,男 50.00%,,50.00% 女,巴布豆男女运动鞋27--39码 7001,¥59.90,0.00%,"3,123","2,620",1.85%,16,16
1949,,,,,,,,,,贝贝聪版的八仙过海😂，我欲成仙，快乐无边😎#童鞋 @DOU+小助手,3,0,0,贝贝聪.童鞋优选,51.3w,80.8w,男 %,,% 女,巴布豆男女运动鞋27--39码 7001,¥59.90,0.00%,"3,123","2,620",1.85%,16,16
1950,,,,,,,,,,#美食 #吃货 #618必buy好物,"4,757",42,48,阿生家海鲜,5.1w,4.1w,男 50.00%,https://www.iesdouyin.com/share/video/6848844264353418496/?region=CN&mid=6848844274478353159&u_code=0&titleType=title,50.00% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1951,,,,,,,,,,#618必buy好物 #美食 #吃货,55,2,1,阿生家海鲜,5.1w,4.1w,男 0.00%,https://www.iesdouyin.com/share/video/6851494900798688527/?region=CN&mid=6851494925973146381&u_code=0&titleType=title,100.00% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1952,,,,,,,,,,#618必buy好物 #美食 #吃货,43,0,0,阿生家海鲜,5.1w,4.1w,男 %,https://www.iesdouyin.com/share/video/6851383735963716879/?region=CN&mid=6851383736928783111&u_code=0&titleType=title,% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1953,,,,,,,,,,#618必buy好物 #美食 #海鲜 #吃货,25,0,0,阿生家海鲜,5.1w,4.1w,男 %,https://www.iesdouyin.com/share/video/6851475706459770127/?region=CN&mid=6851475712940034824&u_code=0&titleType=title,% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1954,,,,,,,,,,#618必buy好物 #美食 #吃货,11,0,0,阿生家海鲜,5.1w,4.1w,男 %,https://www.iesdouyin.com/share/video/6851417100930665743/?region=CN&mid=6851417099261922061&u_code=0&titleType=title,% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1955,,,,,,,,,,#美食 #618必buy好物 #吃货,188,1,1,阿生家海鲜,5.1w,4.1w,男 66.67%,https://www.iesdouyin.com/share/video/6849239808213077263/?region=CN&mid=6849239813204331277&u_code=2h61lfi2d3mj&titleType=title,33.33% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1956,,,,,,,,,,#618必buy好物 #美食 #吃货,12,0,0,阿生家海鲜,5.1w,4.1w,男 100.00%,https://www.iesdouyin.com/share/video/6850687757904383247/?region=CN&mid=6850687760047983368&u_code=4b44ddlakd77&titleType=title,0.00% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1957,,,,,,,,,,#618必buy好物 #吃货 #美食,16,0,1,阿生家海鲜,5.1w,4.1w,男 100.00%,https://www.iesdouyin.com/share/video/6851447485177548032/?region=CN&mid=6851447507172494088&u_code=0&titleType=title,0.00% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
1958,,,,,,,,,,#618必buy好物 #吃货 #美食,18,0,0,阿生家海鲜,5.1w,4.1w,男 %,https://www.iesdouyin.com/share/video/6849953799495290112/?region=CN&mid=6849953789768649480&u_code=23fc6j5g9jl3&titleType=title,% 女,即食鱿鱼仔 （12只-15只/斤） 东美,¥48.00,0.00%,"3,477","3,334",3.96%,52,52
