,Unnamed: 0,bgm,bpm,genre,language,public_time,attitude,emotion,match,like_time,unlike_time,美妆类,服装类,电器数码类,文具玩具图书类,食品类,鞋靴箱包饰品类,其他,医药保健类,家装日用类,filename
745,745,Skylar Grey _ Diddy-Dirty Money - Coming Home,172.265625,Rap/HipHop,英语,2010-12-14,negative,sad,0,0,0,"[18, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[20, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 3, 'genre': 5, 'attitude': 2}]","[18, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]",Skylar Grey _ Diddy-Dirty Money - Coming Home
746,746,SNØW - Sunset_Sunrise (Prod.Kendo),151.9990808823529,Pop,英语,2018-07-09,negative,sad,0,0,0,"[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",SNØW - Sunset_Sunrise (Prod.Kendo)
747,747,Sub Urban - Cradles,161.4990234375,Alternative,英语,2019-01-04,negative,sad,0,0,0,"[17, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Sub Urban - Cradles
748,748,t.A.T.u. - Loves Me Not,129.19921875,Alternative,英语,2006-01-01,negative,sad,0,0,0,"[16, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 3, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]",t.A.T.u. - Loves Me Not
749,749,The Chainsmokers _ Phoebe Ryan - All We Know,89.10290948275862,Dance,英语,2016-11-04,negative,sad,0,0,0,"[16, {'language': 1, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",The Chainsmokers _ Phoebe Ryan - All We Know
750,750,Timbaland _ OneRepublic - Apologize,117.45383522727272,Pop,英语,2007-01-01,negative,sad,0,0,0,"[11, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[15, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]",Timbaland _ OneRepublic - Apologize
751,751,Trevor Daniel _ Summer Walker - Falling (Summer Walker Remix),129.19921875,pop,,,,sad,0,0,0,"[25, {'language': 2, 'emotion': 4, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 3, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]",Trevor Daniel _ Summer Walker - Falling (Summer Walker Remix)
752,752,Troye Sivan - Strawberries & Cigarettes,83.35433467741936,Pop,英语,2018-03-16,negative,sad,0,0,0,"[11, {'language': 1, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[14, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Troye Sivan - Strawberries & Cigarettes
753,753,Troye Sivan _ Allday - For him.,161.4990234375,Pop,英语,2015-12-04,negative,sad,0,0,0,"[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Troye Sivan _ Allday - For him.
754,754,Tsuki _ Shiloh Dynasty - Who_(feat. Shiloh Dynasty),112.34714673913044,Electronica,纯音乐,2016-04-02,negative,sad,0,0,0,"[18, {'language': 4, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Tsuki _ Shiloh Dynasty - Who_(feat. Shiloh Dynasty)
755,755,Twinbed - Trouble I'm In,129.19921875,Soundtrack,英语,2014-06-10,negative,sad,0,0,0,"[13, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[15, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[15, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 2}]",Twinbed - Trouble I'm In
756,756,Twinbed - Trouble I'm In~1,129.19921875,country,国语,2016-09-29,negative,sad,0,0,0,"[18, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[12, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[13, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Twinbed - Trouble I'm In~1
757,757,Uu - 那女孩对我说,151.9990808823529,Pop,国语,2019-07-02,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Uu - 那女孩对我说
758,758,Uu - 那男孩还好吗,151.9990808823529,Pop,国语,2019-11-08,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Uu - 那男孩还好吗
759,759,Various Artists - How You Make Me Feel,89.10290948275862,reggae,纯音乐,2014-01-01,negative,sad,0,0,0,"[19, {'language': 4, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Various Artists - How You Make Me Feel
760,760,Vicetone _ Cozi Zuehlsdorff - Way Back (feat. Cozi Zuehlsdorff),107.666015625,Electronica,英语,2018-03-09,negative,sad,0,0,0,"[16, {'language': 1, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Vicetone _ Cozi Zuehlsdorff - Way Back (feat. Cozi Zuehlsdorff)
761,761,White Cherry - MELANCHOLY,117.45383522727272,Electronica,纯音乐,2018-04-02,negative,sad,0,0,0,"[18, {'language': 4, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",White Cherry - MELANCHOLY
762,762,Wiz Khalifa - See You Again,161.4990234375,Pop,英语,2015-03-17,negative,sad,0,0,0,"[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Wiz Khalifa - See You Again
763,763,XXXTentacion - NUMB,161.4990234375,Pop,英语,2018-03-16,negative,sad,0,0,0,"[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",XXXTentacion - NUMB
764,764,XXXTentacion - SAD! (Explicit),99.38401442307692,Pop,英语,2018-03-16,negative,sad,0,0,0,"[11, {'language': 1, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[14, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[14, {'language': 4, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]",XXXTentacion - SAD! (Explicit)
765,765,XXXTentacion - the remedy for a broken heart (why am I so in love) (Explicit),117.45383522727272,blues,,,,sad,0,0,0,"[24, {'language': 2, 'emotion': 4, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 3, 'bpm': 1, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[22, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]",XXXTentacion - the remedy for a broken heart (why am I so in love) (Explicit)
766,766,ラムジ - PLANET,107.666015625,Pop,日语,2006-06-07,negative,sad,0,0,0,"[17, {'language': 6, 'emotion': 4, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[15, {'language': 6, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[14, {'language': 5, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[14, {'language': 6, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[16, {'language': 6, 'emotion': 3, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[14, {'language': 5, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[16, {'language': 5, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[18, {'language': 6, 'emotion': 2, 'bpm': 3, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[13, {'language': 5, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]",ラムジ - PLANET
767,767,丁可 - If,112.34714673913044,Pop,英语,2011-03-30,negative,sad,0,0,0,"[10, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",丁可 - If
